freq,word1,word2,word3
1,picture,precisely,as
1,precisely,as,vivid
1,as,vivid,as
1,vivid,as,another
1,as,another,as
1,as,if,all
1,if,all,were
1,all,were,of
1,were,of,similar
1,of,similar,importance
1,similar,importance,or
1,importance,or,all
1,or,all,alike
1,all,alike,a
1,alike,a,play
1,a,play,Possibly
1,play,Possibly,it
1,Possibly,it,was
1,was,an,instinctive
1,an,instinctive,device
1,instinctive,device,of
1,device,of,her
1,her,spirit,to
1,spirit,to,relieve
1,itself,by,the
1,by,the,exhibition
1,the,exhibition,of
1,exhibition,of,these
1,of,these,phantasmagoric
1,these,phantasmagoric,forms
1,phantasmagoric,forms,from
1,forms,from,the
1,from,the,cruel
1,the,cruel,weight
1,cruel,weight,and
1,weight,and,hardness
1,and,hardness,of
1,hardness,of,the
1,of,the,reality
1,the,reality,Be
1,reality,Be,that
1,might,the,scaffold
1,the,pillory,was
1,pillory,was,a
1,was,a,point
1,a,point,of
1,of,view,that
1,view,that,revealed
1,that,revealed,to
1,revealed,to,Hester
1,Prynne,the,entire
1,the,entire,track
1,entire,track,along
1,track,along,which
1,had,been,treading
1,been,treading,since
1,treading,since,her
1,since,her,happy
1,her,happy,infancy
1,happy,infancy,Standing
1,infancy,Standing,on
1,Standing,on,that
1,on,that,miserable
1,that,miserable,eminence
1,miserable,eminence,she
1,eminence,she,saw
1,she,saw,again
1,saw,again,her
1,again,her,native
1,her,native,village
1,native,village,in
1,village,in,Old
1,in,Old,England
1,Old,England,and
1,England,and,her
1,and,her,paternal
1,her,paternal,home
1,paternal,home,a
1,home,a,decayed
1,a,decayed,house
1,decayed,house,of
1,house,of,gray
1,of,gray,stone
1,gray,stone,with
1,stone,with,a
1,with,a,povertystricken
1,a,povertystricken,aspect
1,povertystricken,aspect,but
1,aspect,but,retaining
1,but,retaining,a
1,retaining,a,halfobliterated
1,a,halfobliterated,shield
1,halfobliterated,shield,of
1,of,arms,over
1,arms,over,the
1,over,the,portal
1,the,portal,in
1,portal,in,token
1,in,token,of
1,token,of,antique
1,of,antique,gentility
1,antique,gentility,She
1,gentility,She,saw
1,saw,her,fathers
1,her,fathers,face
1,fathers,face,with
1,face,with,its
1,with,its,bald
1,its,bald,brow
1,bald,brow,and
1,brow,and,reverend
1,and,reverend,white
1,reverend,white,beard
1,white,beard,that
1,beard,that,flowed
1,that,flowed,over
1,flowed,over,the
1,over,the,oldfashioned
1,the,oldfashioned,Elizabethan
1,oldfashioned,Elizabethan,ruff
1,Elizabethan,ruff,her
1,ruff,her,mothers
1,her,mothers,too
1,mothers,too,with
1,with,the,look
1,look,of,heedful
1,of,heedful,and
1,heedful,and,anxious
1,and,anxious,love
1,anxious,love,which
1,love,which,it
1,which,it,always
1,it,always,wore
1,always,wore,in
1,wore,in,her
1,in,her,remembrance
1,her,remembrance,and
1,remembrance,and,which
1,and,which,even
1,which,even,since
1,even,since,her
1,since,her,death
1,death,had,so
1,so,often,laid
1,often,laid,the
1,laid,the,impediment
1,the,impediment,of
1,impediment,of,a
1,of,a,gentle
1,a,gentle,remonstrance
1,gentle,remonstrance,in
1,remonstrance,in,her
1,in,her,daughters
1,her,daughters,pathway
1,daughters,pathway,She
1,pathway,She,saw
1,saw,her,own
1,her,own,face
1,own,face,glowing
1,face,glowing,with
1,glowing,with,girlish
1,with,girlish,beauty
1,girlish,beauty,and
1,beauty,and,illuminating
1,and,illuminating,all
1,illuminating,all,the
1,all,the,interior
1,the,interior,of
1,interior,of,the
1,of,the,dusky
1,the,dusky,mirror
1,dusky,mirror,in
1,mirror,in,which
1,wont,to,gaze
1,to,gaze,at
1,gaze,at,it
1,at,it,There
1,it,There,she
1,There,she,beheld
1,she,beheld,another
1,beheld,another,countenance
1,another,countenance,of
1,countenance,of,a
1,a,man,well
1,man,well,stricken
1,well,stricken,in
1,stricken,in,years
1,in,years,a
1,years,a,pale
1,a,pale,thin
1,pale,thin,scholarlike
1,thin,scholarlike,visage
1,scholarlike,visage,with
1,visage,with,eyes
1,with,eyes,dim
1,eyes,dim,and
1,dim,and,bleared
1,and,bleared,by
1,bleared,by,the
1,by,the,lamplight
1,the,lamplight,that
1,lamplight,that,had
1,that,had,served
1,had,served,them
1,served,them,to
1,them,to,pore
1,to,pore,over
1,pore,over,many
1,over,many,ponderous
1,many,ponderous,books
1,ponderous,books,Yet
1,books,Yet,those
1,Yet,those,same
1,those,same,bleared
1,same,bleared,optics
1,bleared,optics,had
1,optics,had,a
1,had,a,strange
1,a,strange,penetrating
1,strange,penetrating,power
1,penetrating,power,when
1,power,when,it
1,when,it,was
1,it,was,their
1,was,their,owners
1,their,owners,purpose
1,owners,purpose,to
1,purpose,to,read
1,read,the,human
1,human,soul,This
1,soul,This,figure
1,This,figure,of
1,and,the,cloister
1,the,cloister,as
1,cloister,as,Hester
1,as,Hester,Prynnes
1,Hester,Prynnes,womanly
1,Prynnes,womanly,fancy
1,womanly,fancy,failed
1,fancy,failed,not
1,failed,not,to
1,not,to,recall
1,to,recall,was
1,recall,was,slightly
1,was,slightly,deformed
1,slightly,deformed,with
1,deformed,with,the
1,with,the,left
1,the,left,shoulder
1,left,shoulder,a
1,shoulder,a,trifle
1,a,trifle,higher
1,trifle,higher,than
1,than,the,right
1,the,right,Next
1,right,Next,rose
1,Next,rose,before
1,rose,before,her
1,before,her,in
1,her,in,memorys
1,in,memorys,picturegallery
1,memorys,picturegallery,the
1,picturegallery,the,intricate
1,the,intricate,and
1,intricate,and,narrow
1,and,narrow,thoroughfares
1,narrow,thoroughfares,the
1,thoroughfares,the,tall
1,the,tall,gray
1,tall,gray,houses
1,gray,houses,the
1,houses,the,huge
1,the,huge,cathedrals
1,huge,cathedrals,and
1,cathedrals,and,the
1,and,the,public
1,the,public,edifices
1,public,edifices,ancient
1,edifices,ancient,in
1,ancient,in,date
1,in,date,and
1,date,and,quaint
1,and,quaint,in
1,quaint,in,architecture
1,in,architecture,of
1,architecture,of,a
1,of,a,Continental
1,a,Continental,city
1,Continental,city,where
1,city,where,a
1,where,a,new
1,new,life,had
1,life,had,awaited
1,awaited,her,still
1,her,still,in
1,still,in,connection
1,in,connection,with
1,with,the,misshapen
1,the,misshapen,scholar
1,misshapen,scholar,a
1,scholar,a,new
1,new,life,but
1,life,but,feeding
1,but,feeding,itself
1,feeding,itself,on
1,itself,on,timeworn
1,on,timeworn,materials
1,timeworn,materials,like
1,materials,like,a
1,like,a,tuft
1,a,tuft,of
1,tuft,of,green
1,of,green,moss
1,green,moss,on
1,moss,on,a
1,on,a,crumbling
1,a,crumbling,wall
1,crumbling,wall,Lastly
1,wall,Lastly,in
1,Lastly,in,lieu
1,lieu,of,these
1,of,these,shifting
1,these,shifting,scenes
1,shifting,scenes,came
1,scenes,came,back
1,came,back,the
1,back,the,rude
1,the,rude,marketplace
1,rude,marketplace,of
1,marketplace,of,the
1,Puritan,settlement,with
1,settlement,with,all
1,all,the,townspeople
1,the,townspeople,assembled
1,townspeople,assembled,and
1,assembled,and,levelling
1,and,levelling,their
1,levelling,their,stern
1,their,stern,regards
1,stern,regards,at
1,regards,at,Hester
1,at,Hester,Prynneyes
1,Hester,Prynneyes,at
1,Prynneyes,at,herselfwho
1,at,herselfwho,stood
1,herselfwho,stood,on
1,the,pillory,an
1,pillory,an,infant
1,an,infant,on
1,infant,on,her
1,arm,and,the
1,and,the,letter
1,letter,A,in
1,A,in,scarlet
1,in,scarlet,fantastically
1,scarlet,fantastically,embroidered
1,fantastically,embroidered,with
1,embroidered,with,goldthread
1,with,goldthread,upon
1,goldthread,upon,her
1,her,bosom,Illustration
1,bosom,Illustration,Standing
1,Illustration,Standing,on
1,Standing,on,the
1,on,the,Miserable
1,the,Miserable,Eminence
1,Miserable,Eminence,Could
1,Eminence,Could,it
1,Could,it,be
1,it,be,true
1,be,true,She
1,true,She,clutched
1,She,clutched,the
1,clutched,the,child
1,child,so,fiercely
1,so,fiercely,to
1,fiercely,to,her
1,to,her,breast
1,her,breast,that
1,breast,that,it
1,that,it,sent
1,it,sent,forth
1,sent,forth,a
1,forth,a,cry
1,a,cry,she
1,cry,she,turned
1,she,turned,her
1,her,eyes,downward
1,letter,and,even
1,and,even,touched
1,even,touched,it
1,touched,it,with
1,it,with,her
1,with,her,finger
1,finger,to,assure
1,herself,that,the
1,that,the,infant
1,the,infant,and
1,and,the,shame
1,the,shame,were
1,shame,were,real
1,were,real,Yesthese
1,real,Yesthese,were
1,Yesthese,were,her
1,were,her,realitiesall
1,her,realitiesall,else
1,realitiesall,else,had
1,else,had,vanished
1,had,vanished,Illustration
1,vanished,Illustration,III
1,Illustration,III,THE
1,THE,RECOGNITION,From
1,RECOGNITION,From,this
1,From,this,intense
1,this,intense,consciousness
1,intense,consciousness,of
1,of,being,the
1,being,the,object
1,object,of,severe
1,of,severe,and
1,severe,and,universal
1,and,universal,observation
1,universal,observation,the
1,observation,the,wearer
1,letter,was,at
1,was,at,length
1,at,length,relieved
1,length,relieved,by
1,relieved,by,discerning
1,by,discerning,on
1,discerning,on,the
1,on,the,outskirts
1,the,crowd,a
1,crowd,a,figure
1,a,figure,which
1,figure,which,irresistibly
1,which,irresistibly,took
1,irresistibly,took,possession
1,took,possession,of
1,of,her,thoughts
1,her,thoughts,An
1,thoughts,An,Indian
1,An,Indian,in
1,his,native,garb
1,native,garb,was
1,garb,was,standing
1,was,standing,there
1,standing,there,but
1,there,but,the
1,but,the,red
1,red,men,were
1,men,were,not
1,were,not,so
1,not,so,infrequent
1,so,infrequent,visitors
1,infrequent,visitors,of
1,visitors,of,the
1,the,English,settlements
1,English,settlements,that
1,settlements,that,one
1,of,them,would
1,them,would,have
1,would,have,attracted
1,have,attracted,any
1,attracted,any,notice
1,any,notice,from
1,notice,from,Hester
1,from,Hester,Prynne
1,Hester,Prynne,at
1,Prynne,at,such
1,at,such,a
1,such,a,time
1,a,time,much
1,time,much,less
1,much,less,would
1,less,would,he
1,he,have,excluded
1,have,excluded,all
1,excluded,all,other
1,other,objects,and
1,objects,and,ideas
1,and,ideas,from
1,ideas,from,her
1,from,her,mind
1,her,mind,By
1,mind,By,the
1,By,the,Indians
1,the,Indians,side
1,Indians,side,and
1,side,and,evidently
1,and,evidently,sustaining
1,evidently,sustaining,a
1,sustaining,a,companionship
1,a,companionship,with
1,with,him,stood
1,him,stood,a
1,stood,a,white
1,a,white,man
1,white,man,clad
1,man,clad,in
1,a,strange,disarray
1,strange,disarray,of
1,disarray,of,civilized
1,of,civilized,and
1,civilized,and,savage
1,and,savage,costume
1,savage,costume,He
1,costume,He,was
1,He,was,small
1,was,small,in
1,small,in,stature
1,in,stature,with
1,stature,with,a
1,with,a,furrowed
1,a,furrowed,visage
1,furrowed,visage,which
1,visage,which,as
1,which,as,yet
1,as,yet,could
1,yet,could,hardly
1,could,hardly,be
1,hardly,be,termed
1,be,termed,aged
1,termed,aged,There
1,aged,There,was
1,a,remarkable,intelligence
1,remarkable,intelligence,in
1,intelligence,in,his
1,in,his,features
1,features,as,of
1,person,who,had
1,who,had,so
1,had,so,cultivated
1,so,cultivated,his
1,cultivated,his,mental
1,his,mental,part
1,mental,part,that
1,part,that,it
1,could,not,fail
1,fail,to,mould
1,to,mould,the
1,mould,the,physical
1,the,physical,to
1,physical,to,itself
1,to,itself,and
1,itself,and,become
1,and,become,manifest
1,become,manifest,by
1,manifest,by,unmistakable
1,by,unmistakable,tokens
1,unmistakable,tokens,Although
1,tokens,Although,by
1,Although,by,a
1,by,a,seemingly
1,a,seemingly,careless
1,seemingly,careless,arrangement
1,careless,arrangement,of
1,of,his,heterogeneous
1,his,heterogeneous,garb
1,heterogeneous,garb,he
1,garb,he,had
1,he,had,endeavored
1,had,endeavored,to
1,endeavored,to,conceal
1,to,conceal,or
1,conceal,or,abate
1,or,abate,the
1,abate,the,peculiarity
1,the,peculiarity,it
1,peculiarity,it,was
1,it,was,sufficiently
1,was,sufficiently,evident
1,sufficiently,evident,to
1,evident,to,Hester
1,Hester,Prynne,that
1,Prynne,that,one
1,one,of,this
1,of,this,mans
1,this,mans,shoulders
1,mans,shoulders,rose
1,shoulders,rose,higher
1,rose,higher,than
1,than,the,other
1,the,other,Again
1,other,Again,at
1,Again,at,the
1,the,first,instant
1,first,instant,of
1,instant,of,perceiving
1,of,perceiving,that
1,perceiving,that,thin
1,that,thin,visage
1,thin,visage,and
1,visage,and,the
1,and,the,slight
1,the,slight,deformity
1,slight,deformity,of
1,deformity,of,the
1,of,the,figure
1,the,figure,she
1,figure,she,pressed
1,she,pressed,her
1,pressed,her,infant
1,her,infant,to
1,infant,to,her
1,bosom,with,so
1,with,so,convulsive
1,so,convulsive,a
1,convulsive,a,force
1,a,force,that
1,force,that,the
1,poor,babe,uttered
1,babe,uttered,another
1,uttered,another,cry
1,another,cry,of
1,of,pain,But
1,pain,But,the
1,But,the,mother
1,the,mother,did
1,mother,did,not
1,did,not,seem
1,not,seem,to
1,seem,to,hear
1,hear,it,At
1,it,At,his
1,At,his,arrival
1,his,arrival,in
1,arrival,in,the
1,marketplace,and,some
1,and,some,time
1,some,time,before
1,time,before,she
1,before,she,saw
1,she,saw,him
1,saw,him,the
1,him,the,stranger
1,the,stranger,had
1,stranger,had,bent
1,had,bent,his
1,bent,his,eyes
1,Prynne,It,was
1,It,was,carelessly
1,was,carelessly,at
1,carelessly,at,first
1,at,first,like
1,first,like,a
1,a,man,chiefly
1,man,chiefly,accustomed
1,chiefly,accustomed,to
1,accustomed,to,look
1,to,look,inward
1,inward,and,to
1,to,whom,external
1,whom,external,matters
1,external,matters,are
1,matters,are,of
1,are,of,little
1,of,little,value
1,little,value,and
1,value,and,import
1,and,import,unless
1,import,unless,they
1,unless,they,bear
1,they,bear,relation
1,bear,relation,to
1,relation,to,something
1,to,something,within
1,something,within,his
1,within,his,mind
1,his,mind,Very
1,mind,Very,soon
1,Very,soon,however
1,soon,however,his
1,however,his,look
1,his,look,became
1,look,became,keen
1,became,keen,and
1,keen,and,penetrative
1,and,penetrative,A
1,penetrative,A,writhing
1,A,writhing,horror
1,writhing,horror,twisted
1,horror,twisted,itself
1,twisted,itself,across
1,itself,across,his
1,across,his,features
1,his,features,like
1,features,like,a
1,like,a,snake
1,a,snake,gliding
1,snake,gliding,swiftly
1,gliding,swiftly,over
1,swiftly,over,them
1,them,and,making
1,and,making,one
1,making,one,little
1,one,little,pause
1,little,pause,with
1,pause,with,all
1,all,its,wreathed
1,its,wreathed,intervolutions
1,wreathed,intervolutions,in
1,intervolutions,in,open
1,in,open,sight
1,open,sight,His
1,sight,His,face
1,His,face,darkened
1,face,darkened,with
1,darkened,with,some
1,with,some,powerful
1,some,powerful,emotion
1,powerful,emotion,which
1,emotion,which,nevertheless
1,nevertheless,he,so
1,he,so,instantaneously
1,so,instantaneously,controlled
1,instantaneously,controlled,by
1,controlled,by,an
1,his,will,that
1,will,that,save
1,that,save,at
1,save,at,a
1,at,a,single
1,single,moment,its
1,moment,its,expression
1,its,expression,might
1,expression,might,have
1,might,have,passed
1,have,passed,for
1,passed,for,calmness
1,for,calmness,After
1,calmness,After,a
1,brief,space,the
1,space,the,convulsion
1,the,convulsion,grew
1,convulsion,grew,almost
1,grew,almost,imperceptible
1,almost,imperceptible,and
1,imperceptible,and,finally
1,and,finally,subsided
1,finally,subsided,into
1,his,nature,When
1,nature,When,he
1,When,he,found
1,he,found,the
1,found,the,eyes
1,eyes,of,Hester
1,Hester,Prynne,fastened
1,Prynne,fastened,on
1,fastened,on,his
1,his,own,and
1,own,and,saw
1,and,saw,that
1,saw,that,she
1,that,she,appeared
1,she,appeared,to
1,to,recognize,him
1,recognize,him,he
1,him,he,slowly
1,he,slowly,and
1,slowly,and,calmly
1,and,calmly,raised
1,calmly,raised,his
1,raised,his,finger
1,his,finger,made
1,finger,made,a
1,gesture,with,it
1,with,it,in
1,air,and,laid
1,laid,it,on
1,on,his,lips
1,his,lips,Then
1,lips,Then,touching
1,Then,touching,the
1,touching,the,shoulder
1,of,a,townsman
1,a,townsman,who
1,townsman,who,stood
1,who,stood,next
1,stood,next,to
1,next,to,him
1,to,him,he
1,him,he,addressed
1,he,addressed,him
1,addressed,him,in
1,in,a,formal
1,a,formal,and
1,formal,and,courteous
1,and,courteous,manner
1,courteous,manner,I
1,manner,I,pray
1,pray,you,good
1,you,good,Sir
1,good,Sir,said
1,Sir,said,he
1,said,he,who
1,he,who,is
1,who,is,this
1,is,this,womanand
1,this,womanand,wherefore
1,womanand,wherefore,is
1,wherefore,is,she
1,is,she,here
1,she,here,set
1,here,set,up
1,public,shame,You
1,shame,You,must
1,You,must,needs
1,be,a,stranger
1,a,stranger,in
1,stranger,in,this
1,in,this,region
1,this,region,friend
1,region,friend,answered
1,friend,answered,the
1,the,townsman,looking
1,townsman,looking,curiously
1,looking,curiously,at
1,at,the,questioner
1,the,questioner,and
1,questioner,and,his
1,and,his,savage
1,his,savage,companion
1,savage,companion,else
1,companion,else,you
1,else,you,would
1,you,would,surely
1,would,surely,have
1,surely,have,heard
1,have,heard,of
1,heard,of,Mistress
1,of,Mistress,Hester
1,Mistress,Hester,Prynne
1,Prynne,and,her
1,and,her,evil
1,her,evil,doings
1,evil,doings,She
1,doings,She,hath
1,She,hath,raised
1,hath,raised,a
1,raised,a,great
1,a,great,scandal
1,great,scandal,I
1,scandal,I,promise
1,promise,you,in
1,you,in,godly
1,in,godly,Master
1,godly,Master,Dimmesdales
1,Master,Dimmesdales,church
1,Dimmesdales,church,You
1,church,You,say
1,You,say,truly
1,say,truly,replied
1,truly,replied,the
1,replied,the,other
1,the,other,I
1,other,I,am
1,am,a,stranger
1,a,stranger,and
1,stranger,and,have
1,been,a,wanderer
1,a,wanderer,sorely
1,wanderer,sorely,against
1,sorely,against,my
1,against,my,will
1,my,will,I
1,will,I,have
1,I,have,met
1,have,met,with
1,met,with,grievous
1,with,grievous,mishaps
1,grievous,mishaps,by
1,mishaps,by,sea
1,by,sea,and
1,sea,and,land
1,and,land,and
1,land,and,have
1,have,been,long
1,been,long,held
1,long,held,in
1,held,in,bonds
1,in,bonds,among
1,bonds,among,the
1,among,the,heathenfolk
1,the,heathenfolk,to
1,heathenfolk,to,the
1,to,the,southward
1,the,southward,and
1,southward,and,am
1,am,now,brought
1,now,brought,hither
1,brought,hither,by
1,hither,by,this
1,by,this,Indian
1,this,Indian,to
1,Indian,to,be
1,to,be,redeemed
1,be,redeemed,out
1,redeemed,out,of
1,of,my,captivity
1,my,captivity,Will
1,captivity,Will,it
1,Will,it,please
1,it,please,you
1,please,you,therefore
1,therefore,to,tell
1,to,tell,me
1,tell,me,of
1,me,of,Hester
1,of,Hester,Prynneshave
1,Hester,Prynneshave,I
1,Prynneshave,I,her
1,I,her,name
1,her,name,rightlyof
1,name,rightlyof,this
1,rightlyof,this,womans
1,this,womans,offences
1,womans,offences,and
1,offences,and,what
1,what,has,brought
1,has,brought,her
1,brought,her,to
1,her,to,yonder
1,to,yonder,scaffold
1,yonder,scaffold,Truly
1,scaffold,Truly,friend
1,Truly,friend,and
1,friend,and,methinks
1,and,methinks,it
1,it,must,gladden
1,must,gladden,your
1,gladden,your,heart
1,your,heart,after
1,heart,after,your
1,after,your,troubles
1,your,troubles,and
1,troubles,and,sojourn
1,and,sojourn,in
1,sojourn,in,the
1,the,wilderness,said
1,wilderness,said,the
1,said,the,townsman
1,the,townsman,to
1,townsman,to,find
1,to,find,yourself
1,find,yourself,at
1,yourself,at,length
1,at,length,in
1,length,in,a
1,a,land,where
1,land,where,iniquity
1,iniquity,is,searched
1,is,searched,out
1,searched,out,and
